Date,MaxT,MeanT,MinT,RH,AH,ph,sh,pm25,pm10,o3,no2,so2,co,Rain,V10mucomponentofwind_ind,V10mvcomponentofwind_ind,V2mdewpointtemperature_k,V2mtemperature_k,VLeafareaindexHIGH_ind,VLeafareaindexLOW_ind,VSurfacepressure_pa,VTotalprecipitation_m,WindSpeed_msminus1,WindDirection_deg,VaporPressure_kpa,SaturatedVaporPressure_kpa,AbsoluteHumidity_gmminus3,RelativeHumidity1_perc,RelativeHumidity2_perc,Cardiovascular disease,Chronic respiratory disease,Congenital Abnormalities,Diabetes mellitus,Digestive disease,Endocrine disorders,Factors influencing health status and contact with health services,Genitourinary disorders,Ill-defined diseases,Ill-defined injuries/accidents,Infectious and Parasitic Diseases,Intentional injuries,Malignant neoplasms,Maternal conditions,Mental disorders,Musculoskeletal disease,Neurological and sense disorders,Not Categorised,Nutritional deficiencies,Oral Diseases,Other neoplasms,Perinatal conditions,Respiratory Infection,Skin diseases,Unintentional injuries
2016-05-14,33.221428571428575,28.964761904285716,26.032857142857143,80.51811224428572,22.99820854,0.0,0.0,18.119177142857144,30.0611,16.62518,31.425537142857145,13.148952857142858,0.6562747857142857,3.6,-0.7335507562857143,0.449527616,298.5469924428571,300.6574285142857,2.0529017005714283,2.809807314285714,100626.03738571428,0.008322359714285714,1.2538026098571429,77.14285714285714,1.0198004364285713,1.095708059857143,7.343166507714286,88.32687320285716,93.09233756,952.0,606.0,11.0,50.0,1203.0,279.0,147.0,758.0,3640.0,2582.0,1498.0,126.0,59.0,142.0,392.0,1334.0,856.0,241.0,71.0,67.0,20.0,132.0,2400.0,743.0,994.0
2016-05-21,32.81428571428571,28.584285714285716,25.687142857142856,83.79821428571428,23.462500427142857,0.14285714285714285,0.0,18.291584285714286,30.382474285714288,19.27434,32.00400714285714,14.148570000000001,0.6309594714285715,14.257142857142856,1.0234034760000001,0.2673967567142857,298.19879902857144,300.86522194285715,2.0518021957142856,2.789570427,100669.41619999999,0.0072898438571428565,2.2965726995714286,104.57142857142857,1.0071445430000001,1.103085607857143,7.247133359714285,85.54840635142857,91.35616334142857,938.0,598.0,8.0,69.0,1283.0,308.0,120.0,747.0,3874.0,2509.0,1720.0,117.0,68.0,160.0,435.0,1356.0,833.0,274.0,58.0,68.0,16.0,177.0,2525.0,821.0,1056.0
2016-05-28,33.004285714285714,29.255714285714284,25.792857142857144,78.09691043,22.680963057142858,0.0,0.14285714285714285,11.835394285714287,21.530760000000004,20.90901857142857,23.28762142857143,16.429735714285716,0.43919359999999996,8.171428571428573,0.056504196714285686,2.0866915107142856,298.36285649999996,301.27657295714283,2.0509843245714285,2.777137756142857,100720.06127142857,0.0040982505714285715,2.448717373142857,91.14285714285714,1.0131119605714287,1.1177673952857143,7.280053123285714,84.27152652142857,90.65510267142858,876.0,667.0,9.0,66.0,1224.0,302.0,134.0,789.0,3688.0,2567.0,1678.0,113.0,71.0,129.0,401.0,1383.0,777.0,211.0,70.0,75.0,18.0,128.0,2624.0,756.0,984.0
2016-06-04,31.912857142857142,28.155714285714286,25.544285714285714,80.43373015714285,21.972024935714284,0.0,1.0,19.01898,32.488705714285715,18.344730857142856,36.426491428571424,16.07261857142857,0.5911847857142858,2.2285714285714286,-1.2297082372857144,0.6571386591428572,297.93934272857143,300.8269772,2.0501673257142854,2.7646976742857143,100777.61958571429,0.004109398142857143,1.8128570064285714,67.71428571428571,0.9977072462857143,1.1017642275714286,7.180117233,84.36704120571429,90.57977774142857,940.0,610.0,5.0,64.0,1226.0,330.0,114.0,697.0,3648.0,2438.0,1547.0,120.0,68.0,126.0,396.0,1422.0,764.0,262.0,74.0,53.0,12.0,116.0,2718.0,774.0,891.0
2016-06-11,32.16857142857143,28.47142857142857,25.611428571428572,81.61865079285714,22.700917822857143,0.0,1.0,18.800144285714286,32.02182,17.139832857142856,32.47365142857143,14.92313,0.5789307142857142,2.9428571428571426,-0.810230284,2.449628448571428,297.8008486,301.1346573,2.049355558,2.752263369,100823.38035714286,0.002758076285714286,2.787416282428571,75.57142857142857,0.9926532864285714,1.1127413614285715,7.136371132428572,82.14175292428571,89.20999999714286,897.0,662.0,12.0,60.0,1182.0,342.0,110.0,744.0,3510.0,2488.0,1520.0,100.0,76.0,99.0,355.0,1335.0,782.0,255.0,80.0,71.0,20.0,151.0,2546.0,838.0,857.0
2016-06-18,31.054285714285715,27.768571428571427,25.201428571428572,83.08988095285714,22.23746581714286,0.0,1.0,13.620851,25.034194285714282,12.561582,29.109618571428573,14.93411857142857,0.49358702857142855,9.542857142857143,1.1577381608571429,0.9625425117142857,297.4438348,300.0107038285714,2.0484661885714286,2.738022777,100761.3344857143,0.005149360714285714,2.303047309714286,106.42857142857143,0.9796113297142857,1.0725171164285714,7.068911743999999,85.9272620757143,91.38200638571428,902.0,634.0,8.0,50.0,1146.0,349.0,133.0,748.0,3664.0,2532.0,1472.0,104.0,75.0,102.0,408.0,1245.0,701.0,693.0,62.0,65.0,16.0,123.0,2405.0,741.0,665.0
2016-06-25,31.467142857142857,28.110000000000003,25.14428571428571,78.91424603142858,21.511887322857145,0.0,1.0,15.38001,27.190904285714286,17.571722857142856,28.572904285714287,13.428194571428572,0.5392680285714285,10.0,-0.341560064,1.6075339387142857,297.41220702857146,300.7816449714286,2.0470955132857145,2.7127216067142856,100662.96184285714,0.001951225142857143,2.343639653142857,83.0,0.9784472901428571,1.1001498624285715,7.042508654142857,81.95349113571429,88.95285519285714,882.0,662.0,7.0,59.0,1119.0,361.0,112.0,704.0,3706.0,2925.0,1581.0,98.0,76.0,122.0,364.0,1258.0,784.0,282.0,68.0,59.0,12.0,117.0,2646.0,739.0,490.0
2016-07-02,32.971428571428575,29.77079365,27.141428571428573,73.45968254,21.929069828571432,0.0,0.14285714285714285,15.067558,30.00096142857143,22.434525714285712,24.16735142857143,14.43723,0.41645052857142856,0.1142857142857143,-1.7337543487142857,2.640659511,297.65856562857147,301.603782,2.0456533398571426,2.6856315614285715,100690.27082857142,0.00046129300000000004,3.288926932,58.714285714285715,0.98746006,1.1294031855714286,7.0880184125714285,79.25429494857143,87.43370904857143,868.0,734.0,8.0,80.0,1178.0,353.0,144.0,799.0,3821.0,3022.0,1682.0,108.0,69.0,100.0,408.0,1282.0,784.0,293.0,73.0,68.0,20.0,110.0,2808.0,778.0,490.0
2016-07-09,32.98285714285714,29.618571428571432,26.481428571428573,73.75639455714284,21.8497716,0.14285714285714285,0.14285714285714285,13.129282857142856,25.62069,19.405735714285715,20.428427142857142,13.866394571428572,0.40517642857142855,0.9142857142857144,-1.5813568115714285,3.0027724691428572,297.6461344,301.67984424285714,2.044198959,2.658528382285714,100632.49655714285,0.0009873904285714284,3.4602284305714286,61.714285714285715,0.9869772455714285,1.1320949395714286,7.0828512329999995,78.9018312557143,87.19511699857142,827.0,765.0,7.0,51.0,1099.0,298.0,112.0,786.0,3636.0,3126.0,1741.0,85.0,74.0,93.0,363.0,1257.0,766.0,269.0,72.0,76.0,21.0,134.0,2947.0,813.0,495.0
2016-07-16,31.62142857142857,28.18142857142857,25.259999999999998,80.33171768714286,21.963782678571427,0.0,0.0,14.708567142857143,25.428932857142858,14.33809642857143,29.00463857142857,16.640557142857144,0.5244047714285714,0.7714285714285715,-0.10839739528571427,1.0972063608571427,297.7189371571429,300.6428185428571,2.0427707362857146,2.631560571,100662.28391428571,0.003635721285714286,2.0597268992857143,87.71428571428571,0.9896572969999999,1.0951648195714285,7.126355783714287,84.14125776,90.38587440571428,957.0,757.0,9.0,50.0,1167.0,332.0,125.0,777.0,3844.0,3120.0,1700.0,102.0,80.0,83.0,407.0,1336.0,861.0,283.0,78.0,73.0,30.0,100.0,2741.0,837.0,478.0
2016-07-23,31.18285714285714,27.187777778571427,24.05,83.51068594,21.65206709142857,0.0,0.0,15.244269000000001,25.748934285714284,16.63891542857143,32.70616142857143,15.928273142857142,0.5200949428571429,21.37142857142857,0.17029356271428572,0.5274165935714287,297.0767560714286,300.08273337142856,2.0414619684285715,2.6086713244285713,100705.73564285715,0.004650672857142857,2.291591448857143,91.28571428571429,0.9661692768571429,1.0751644295714287,6.970392172857143,83.68237410142856,89.88242753285714,948.0,791.0,7.0,63.0,1163.0,338.0,106.0,743.0,3623.0,3263.0,1606.0,106.0,65.0,99.0,401.0,1270.0,832.0,296.0,70.0,65.0,20.0,116.0,2972.0,725.0,517.0
2016-07-30,30.852857142857143,27.734920634285714,24.698571428571427,80.55303288,21.501803595714286,0.0,0.0,15.043237142857143,27.10928428571429,13.347024142857142,30.81483,15.996754285714287,0.5203018857142857,0.4571428571428572,-0.34346599428571434,1.9867309145714285,297.13493500000004,300.1832308142857,2.040232546,2.587644903857143,100708.21745714286,0.0031046434285714286,2.1791275301428574,83.14285714285714,0.9683046274285714,1.0787802005714286,6.983442137142857,83.45999506142857,89.76781657857143,972.0,804.0,4.0,58.0,1174.0,334.0,150.0,709.0,3746.0,3224.0,1606.0,106.0,84.0,97.0,387.0,1312.0,777.0,331.0,80.0,65.0,23.0,117.0,2982.0,744.0,470.0
2016-08-06,31.868571428571432,28.31309524,25.25,76.73310657857142,21.147480754285713,0.0,0.0,15.917159999999999,27.09653142857143,21.99642857142857,26.801117142857144,16.70275857142857,0.43044217142857144,5.428571428571429,-0.38466738285714286,2.8201971922857143,297.0575703142857,300.54758018571425,2.0390039954285712,2.566630308857143,100623.49884285715,0.0022682425714285717,3.0512563994285715,82.71428571428571,0.9654475934285714,1.091808113857143,6.954412053142858,81.34561347285714,88.44104222857143,934.0,856.0,12.0,67.0,1145.0,335.0,141.0,683.0,3688.0,3272.0,1647.0,93.0,66.0,125.0,402.0,1364.0,758.0,375.0,91.0,83.0,20.0,115.0,3095.0,820.0,518.0
2016-08-13,32.418412697142855,29.154761905714285,26.50873015857143,75.22154195,21.72581773,0.14285714285714285,0.14285714285714285,19.331170000000004,31.805802857142858,24.04623,27.581165714285714,17.03542714285714,0.5032490000000001,1.0,-0.06367348085714283,2.590589550571429,297.65811842857147,301.0312262285714,2.037763238,2.5456157684285716,100728.03098571429,0.0014310741428571426,2.935567351714286,88.0,0.9874491351428573,1.109054651857143,7.101423094714286,81.94650145857143,89.04451379428572,917.0,781.0,9.0,58.0,1161.0,316.0,113.0,783.0,3542.0,3085.0,1924.0,121.0,76.0,112.0,390.0,1298.0,871.0,283.0,63.0,75.0,17.0,143.0,2951.0,819.0,532.0
2016-08-20,32.844444442857146,29.196428571428573,25.60476190714286,75.19821428571429,21.765844614285715,0.0,0.0,13.49686142857143,24.687338571428572,20.224727142857144,21.888734285714285,15.81708,0.3986359285714286,1.9428571428571428,-0.7319170269999999,3.5156657355714285,297.62927181428574,301.16079211428575,2.036691634857143,2.526887403142857,100540.58895714286,0.002543311,3.626785396714286,76.0,0.9864016678571429,1.1136750374285715,7.090852446571428,81.17799250428571,88.5761860042857,879.0,677.0,6.0,70.0,1174.0,340.0,136.0,778.0,3632.0,3251.0,1740.0,127.0,82.0,116.0,420.0,1285.0,789.0,267.0,66.0,66.0,9.0,107.0,2429.0,767.0,538.0
2016-08-27,32.126984127142855,28.825765305714288,25.725396825714284,74.81874149714285,21.19521622857143,0.0,0.0,25.64291857142857,37.67774000000001,21.832968571428573,25.623497142857143,17.75882142857143,0.6151028,8.914285714285715,0.6170697144285714,2.6213616454285713,297.31356964285715,300.44833997142854,2.035951366,2.5132028032857145,100599.64805714285,0.004867070571428571,2.772697989857143,101.42857142857143,0.9748235075714285,1.0882189117142858,7.024193112714285,83.11287419571428,89.61340781571428,955.0,628.0,6.0,68.0,1125.0,331.0,132.0,754.0,3630.0,3158.0,1704.0,106.0,65.0,75.0,412.0,1317.0,764.0,263.0,61.0,82.0,22.0,102.0,2452.0,781.0,485.0
2016-09-03,32.13650793428572,28.232142857142858,25.225396827142855,78.95510204142856,21.657311112857144,0.0,0.2857142857142857,21.306612857142856,33.01853,17.839576571428573,28.453714285714284,18.366341428571427,0.5854988857142857,3.685714285714286,-0.8598189850000001,1.6792992864285714,297.36281232857147,300.2012183,2.035228535142857,2.4997070584285717,100756.66927142857,0.004114847428571429,2.227319163142857,75.57142857142857,0.9766350384285715,1.0794102315714285,7.042960916857143,84.50446180857143,90.47898699999999,878.0,653.0,10.0,67.0,1115.0,310.0,126.0,711.0,3862.0,3065.0,1885.0,101.0,90.0,95.0,402.0,1284.0,834.0,292.0,76.0,65.0,12.0,132.0,2497.0,798.0,492.0
2016-09-10,31.726984128571427,28.075,24.923809524285712,79.18571428714286,21.546109814285717,0.0,1.0,18.70678857142857,29.42675,20.082447142857145,25.63536714285714,16.638365714285715,0.46276645714285713,4.257142857142857,0.18275595042857143,2.248397416714286,297.2578838857143,300.6327442714286,2.0345030887142856,2.486177744142857,100814.36595714286,0.0022526029999999997,2.5604590451428573,92.71428571428571,0.9728040522857143,1.0948591977142859,7.005401371285714,81.89462273714285,88.85853755285714,913.0,664.0,10.0,55.0,1162.0,274.0,136.0,719.0,3632.0,2971.0,1770.0,101.0,83.0,111.0,442.0,1285.0,777.0,268.0,54.0,69.0,23.0,133.0,2410.0,764.0,472.0
2016-09-17,31.614285714285717,27.994642857142857,24.166666667142856,79.21428571571428,21.43223833,0.14285714285714285,0.14285714285714285,14.267695714285713,24.62197,18.709157142857144,25.271781428571426,16.582935714285714,0.43456634285714285,7.542857142857143,-0.040405605428571426,1.6311925395714284,297.73624768571426,300.4680651,2.0338883775714285,2.4746995924285713,100709.22008571427,0.004639726142857142,1.958685605857143,89.42857142857143,0.990296549,1.0889473878571427,7.135268300571428,85.11706351285714,90.96515009714287,854.0,653.0,5.0,65.0,1174.0,328.0,125.0,725.0,3601.0,3083.0,1944.0,87.0,76.0,97.0,403.0,1220.0,845.0,307.0,67.0,81.0,10.0,194.0,2367.0,803.0,472.0
2016-09-24,32.617460318571425,28.332142857142856,24.738095237142858,76.19872448857143,21.042346052857145,0.0,0.0,16.690068571428572,27.99817714285714,24.13116857142857,27.54967,18.396965285714284,0.4533574285714286,3.642857142857143,1.094456487142857,-0.18355414699999995,297.32555947142856,300.44336568571424,2.034623415285714,2.4880189622857145,100607.51165714287,0.003519470714285714,2.3280524852857143,105.71428571428571,0.9752603971428572,1.0880412231428571,7.027504812857143,83.21321572571428,89.6740738,951.0,600.0,13.0,58.0,1223.0,303.0,121.0,756.0,3721.0,3121.0,1803.0,97.0,66.0,78.0,452.0,1315.0,845.0,295.0,81.0,67.0,24.0,124.0,2170.0,756.0,480.0
2016-10-01,33.03174603142857,28.68392857142857,25.468253968571428,73.04566326571428,20.554631045714284,0.0,0.0,20.421711428571427,33.50367285714286,31.99723714285714,30.231874285714287,13.970077428571429,0.46400511428571434,1.0285714285714287,0.6073417851428571,-1.168690037,297.55856268571426,300.60182078571427,2.0357359988571426,2.508223697142857,100611.13555714286,0.0030162640000000003,1.7531848484285715,101.28571428571429,0.9838093441428571,1.0937445565714286,7.085324120857143,83.52295308571429,89.95476419428572,872.0,620.0,8.0,67.0,1242.0,332.0,126.0,777.0,3687.0,3081.0,1849.0,102.0,72.0,117.0,428.0,1309.0,804.0,337.0,73.0,87.0,17.0,123.0,2190.0,764.0,503.0
2016-10-08,31.580952380000003,27.957142857142856,24.801587301428572,78.11598639285714,21.08866986714286,0.0,0.14285714285714285,23.098161428571427,34.845888571428574,20.531444571428572,29.448462857142857,18.081304285714285,0.53661,14.0,0.7789900064285714,1.0926514301428571,297.2562796428571,300.5247996714285,2.036865149,2.5284203667142857,100695.80162857144,0.0023872552857142856,2.060317129714286,101.85714285714286,0.9727370401428572,1.090939584142857,7.007298151285714,82.43236005285713,89.19619783571429,862.0,670.0,6.0,63.0,1214.0,284.0,84.0,742.0,3637.0,2997.0,1769.0,102.0,70.0,95.0,436.0,1322.0,816.0,275.0,74.0,67.0,16.0,106.0,2074.0,758.0,542.0
2016-10-15,33.06984126857143,29.212500000000002,25.89841269857143,71.91989796,20.830616367142856,0.0,0.0,14.286407142857144,25.466808571428572,23.45020857142857,20.55009,14.454978142857142,0.4325148714285714,0.2571428571428572,3.017189189285714,0.16660498871428572,297.6765864285714,300.89497484285715,2.0379707574285715,2.548624311142857,100593.65632857142,0.0024363271428571426,3.330864016714286,132.0,0.9881243835714286,1.1042156521428572,7.109502106,82.67989075,89.48812192428571,881.0,588.0,8.0,59.0,1252.0,295.0,143.0,759.0,3854.0,3096.0,1976.0,101.0,81.0,113.0,424.0,1326.0,813.0,278.0,71.0,73.0,23.0,100.0,2131.0,748.0,496.0
2016-10-22,32.088888888571425,28.598214285714285,25.019047618571427,76.52482993285714,21.444111704285714,0.0,0.0,14.423946142857144,24.448172857142858,21.192745714285714,23.972348571428572,16.86366442857143,0.4973249714285714,4.6571428571428575,0.5267534631428571,1.6258615850000002,297.5637378571429,300.34941078571427,2.038327377142857,2.5617795672857144,100600.8624,0.0021604412857142855,2.8204058414285713,97.57142857142857,0.983992791,1.0846829550000001,7.0925126647142855,84.80901388142857,90.73794674714286,877.0,553.0,7.0,59.0,1183.0,294.0,122.0,712.0,3578.0,3113.0,1786.0,113.0,66.0,106.0,393.0,1258.0,747.0,259.0,69.0,75.0,28.0,92.0,1929.0,783.0,450.0
2016-10-29,31.266666665714286,27.041071428571428,24.26190476142857,84.56700680285714,21.756027435714287,0.14285714285714285,0.0,20.527437142857142,32.19528428571429,22.025229999999997,33.06612142857143,11.30662557142857,0.5407936571428571,6.885714285714286,1.5545191532857143,-0.14133101014285712,297.0831937714286,299.6298959,2.0381355524285714,2.5696357184285716,100707.97194285714,0.003943527142857143,2.040433483142857,116.71428571428571,0.9663790265714286,1.0588562497142857,6.982257511,85.98634048,91.29595408428573,856.0,590.0,9.0,59.0,1181.0,278.0,116.0,672.0,3472.0,3067.0,1705.0,104.0,64.0,93.0,388.0,1245.0,743.0,238.0,50.0,70.0,18.0,136.0,1911.0,720.0,458.0
2016-11-05,30.98412698142857,27.5,24.526984127142857,82.74591836714285,21.823981457142857,0.0,0.0,13.268337142857144,22.97461285714286,18.741054285714284,24.107654285714286,13.857988142857142,0.4732398,8.6,1.9902922874285716,-0.49985787700000006,297.2868432285714,299.8140598857143,2.037925417142857,2.577494812142857,100716.98419999999,0.004960663285714285,2.622926491571429,120.42857142857143,0.9738565548571428,1.06554351,7.032123106714286,86.07731851285715,91.39816938857143,901.0,625.0,5.0,62.0,1147.0,342.0,143.0,653.0,3507.0,3059.0,1631.0,121.0,72.0,106.0,395.0,1306.0,830.0,292.0,58.0,77.0,22.0,105.0,1947.0,770.0,505.0
2016-11-12,31.67142857142857,27.560714285714287,24.744444445714286,83.27755102142858,22.02052370285714,0.0,0.0,16.903349714285714,29.426104285714285,20.66051714285714,26.88105142857143,13.14735457142857,0.5912159857142857,13.000000000000002,0.7580826265714286,-0.911768324,297.2083785,299.6235321,2.037710050142857,2.585349110428571,100850.25925714287,0.0070075045714285715,2.039941621,103.0,0.9709763844285714,1.0586447094285714,7.015605862857143,86.63490257857143,91.73201249285715,918.0,661.0,12.0,77.0,1207.0,326.0,135.0,692.0,3669.0,3009.0,1653.0,116.0,77.0,110.0,412.0,1298.0,825.0,233.0,61.0,83.0,20.0,101.0,2037.0,783.0,481.0
2016-11-19,31.0984127,26.900000000000002,24.303174602857144,86.04183673571428,21.955495037142857,0.0,0.14285714285714285,15.149668571428572,26.723677142857145,17.276273714285715,29.92090285714286,10.522453857142855,0.5542318714285714,18.17142857142857,-0.15675427300000003,-1.3778210231428571,297.14060071428577,299.1298906571429,2.0371485267142857,2.586340304571429,100652.64548571428,0.012556403285714285,1.5513283411428571,87.0,0.9685142164285715,1.0408586854285715,7.009512768857143,88.85993591,93.07972019142858,968.0,645.0,11.0,44.0,1292.0,335.0,135.0,671.0,3625.0,3013.0,1548.0,102.0,66.0,74.0,408.0,1243.0,841.0,244.0,72.0,69.0,16.0,129.0,2061.0,699.0,431.0
2016-11-26,31.433333332857142,27.626530612857145,25.079365077142857,83.32891156285714,22.139232888571428,0.0,1.0,15.060862857142856,25.318669999999997,19.816364285714286,26.941874285714285,15.388691,0.5916354857142857,1.7142857142857142,1.0329494559999999,0.13164549214285717,297.37597317142854,299.7222963571429,2.0353514774285713,2.5625357218571425,100581.56605714285,0.004995302428571428,2.047253901,106.71428571428571,0.9771313692857142,1.0621990401428572,7.057858725285714,87.01998800142857,92.01745746571429,969.0,623.0,8.0,68.0,1161.0,318.0,147.0,764.0,3586.0,2953.0,1573.0,99.0,69.0,81.0,425.0,1332.0,874.0,253.0,73.0,58.0,28.0,115.0,2226.0,793.0,425.0
2016-12-03,30.012857141428572,26.98531746,24.345873015714286,82.71904761857142,21.189618145714284,0.0,1.0,10.320966428571428,19.126532857142855,19.22991,18.77896857142857,7.130885714285715,0.5483021714285714,3.057142857142857,1.1634071467142857,-2.9077984555714282,296.9464402285715,299.3682752285714,2.0334463084285717,2.5366549354285715,100758.71472857143,0.0068873044285714296,3.313805920714285,110.42857142857143,0.9613819917142857,1.049432757857143,6.9523462241428575,86.63242741714285,91.65639483428572,904.0,594.0,5.0,55.0,1117.0,338.0,135.0,692.0,3609.0,2813.0,1595.0,120.0,73.0,91.0,380.0,1310.0,877.0,228.0,73.0,64.0,30.0,126.0,2205.0,750.0,454.0
